コード,年度,自己資本比率,売上高,営業利益,一株配当,配当性向,連続増配,減配なし
8803,20-Mar,31.6,46639000000.0,10903000000,56,28.87,3.0,7.0
8806,20-Mar,40.7,42817000000.0,11561000000,21,30.87,5.0,5.0
8818,20-Mar,47,15319075000.0,5414380000,27,32.93,5.0,9.0
8830,20-Mar,24.4,1010000000000.0,2.34E+11,35,10.76,5.0,9.0
8835,20-Mar,33.1,32476000000.0,689000000,40,50.22,0.0,8.0
8836,20-Mar,81.3,294000000.0,-50000000,-,-,,
8841,20-Mar,80,18379000000.0,6227000000,10,20.51,0.0,0.0
8842,20-Jan,71.1,10978931000.0,1480167000,80,31.02,1.0,2.0
8844,20-Mar,22.3,111000000000.0,6010000000,13,15.87,2.0,5.0
8850,20-Mar,42.3,209000000000.0,23912000000,65,25.15,9.0,9.0
8860,20-Mar,24.6,110000000000.0,5002096000,27,30.88,0.0,10.0
8864,20-Mar,51.5,24855730000.0,4186039000,14,31.28,0.0,8.0
8869,20-Mar,29.1,40531000000.0,1638000000,15,150.4,0.0,0.0
8871,20-Mar,64.8,34791000000.0,11508000000,85,32.52,3.0,9.0
8876,20-Mar,21.6,313000000000.0,17874000000,29,101.68,9.0,9.0
8877,20-Mar,58.6,61638038000.0,7948995000,40,11.41,2.0,9.0
8881,20-Mar,54,82116184000.0,5058552000,18,19,0.0,3.0
8886,20-May,21.8,37619053000.0,627276000,20,115.88,0.0,0.0
8887,20-May,61.6,4419780000.0,598762000,45,115.99,0.0,3.0
8889,20-Sep,12.2,44119000000.0,840000000,20,257.23,0.0,4.0
8890,20-Mar,53.6,54938000000.0,12242000000,45,21.79,4.0,4.0
8891,20-Mar,47.5,10354670000.0,788740000,10,3.17,1.0,9.0
8892,20-Dec,25.8,77308000000.0,12202000000,38,32.49,6.0,6.0
8893,20-Mar,27.1,16907918000.0,1975524000,25,26.97,3.0,8.0
8894,20-Oct,70.5,763453000.0,-32777000,-,-,0.0,9.0
8897,20-Mar,25.9,168000000000.0,11901000000,19,34.38,0.0,9.0
8898,20-Mar,88.9,4113178000.0,1105452000,50,90.36,0.0,10.0
8903,20-Mar,21.1,11883893000.0,849453000,25,25.91,0.0,3.0
8904,20-Aug,55.4,40626638000.0,1159095000,38,64.31,0.0,9.0
8905,20-Feb,28.5,324000000000.0,60794000000,40,25.91,4.0,10.0
8908,20-May,34.7,17966065000.0,2261761000,28,41.99,8.0,8.0
8912,20-Jun,41.2,2166441000.0,220374000,4,57.89,1.0,9.0
8917,20-Oct,70.3,43593545000.0,2644270000,43,35.74,0.0,5.0
8918,20-Feb,82.9,2878343000.0,1532818000,-,0,0.0,10.0
8919,20-Mar,42.3,89978000000.0,10121000000,27,38.92,2.0,2.0
8920,20-Mar,45.9,34466108000.0,9682126000,15,10.56,0.0,10.0
8922,20-Mar,63.6,22665000000.0,8366000000,-,-,0.0,0.0
8923,20-Nov,36.5,63939000000.0,6427000000,19,55.45,8.0,9.0
8925,20-Jul,35,21399737000.0,3245210000,0.5,0.01,0.0,0.0
8927,20-Jul,38.1,9907392000.0,551819000,5,38.58,0.0,0.0
8928,20-Jun,31.1,95378926000.0,5744399000,77.5,17.87,0.0,0.0
8931,20-Feb,26.8,40093101000.0,3290240000,35,19.94,9.0,9.0
8934,20-Mar,49.6,73218000000.0,16571957000,42,17.6,9.0,10.0
8935,20-Mar,58,84840000000.0,10412000000,44,20.38,5.0,5.0
8938,20-Mar,33.4,8288000000.0,-606000000,-,-,0.0,6.0
8940,20-May,27.5,37863347000.0,1108707000,22,47.02,0.0,2.0
8944,20-Sep,32.8,4544586000.0,818143000,6,34.78,0.0,4.0
8945,20-Jun,68.7,8626489000.0,855762000,28,44.64,2.0,2.0
8995,20-Mar,73.5,2750329000.0,77043000,25,240.84,0.0,9.0
8999,20-Mar,39.2,45541961000.0,2142147000,23,36.76,5.0,7.0
9001,20-Mar,28.1,654000000000.0,62653000000,40,22.3,1.0,10.0
9003,20-Mar,24.5,265000000000.0,26423000000,50,33.48,0.0,2.0
9005,20-Mar,29.8,1160000000000.0,68760000000,23,31.62,7.0,9.0
9006,20-Mar,30,313000000000.0,29489000000,16,28.15,3.0,9.0
9007,20-Mar,29.1,534000000000.0,41103000000,21,40.01,8.0,9.0
9008,20-Mar,42.6,434000000000.0,36024000000,52.5,34.15,6.0,6.0
9009,20-Mar,45.4,275000000000.0,28320000000,17,10.24,0.0,8.0
9010,20-Mar,26.7,52290950000.0,4492962000,15,53.66,5.0,9.0
9012,20-Mar,45.2,5449035000.0,217719000,-,-,0.0,9.0
9014,20-Mar,43.7,21302005000.0,2919657000,35,16.31,0.0,10.0
9017,20-Mar,31.8,18659439000.0,1391284000,10,5.9,0.0,9.0
9020,20-Mar,36.9,2950000000000.0,3.81E+11,165,30.12,3.0,10.0
9021,20-Mar,34.1,1510000000000.0,1.61E+11,182.5,39.18,10.0,10.0
9022,20-Mar,39.9,1840000000000.0,6.56E+11,150,7.43,8.0,8.0
9024,20-Mar,21.5,555000000000.0,56823000000,30,222.33,1.0,5.0
9025,20-Mar,43,311000000000.0,9686000000,36,42.98,0.0,8.0
9028,20-Jun,55.9,89501000000.0,3675000000,35.6,24.98,0.0,0.0
9029,20-Mar,54.6,25111844000.0,996511000,18,25.98,2.0,9.0
9031,20-Mar,26.2,389000000000.0,16411000000,35,41.39,0.0,9.0
9033,20-Mar,45.8,32910000000.0,-309000000,8,38.63,0.0,2.0
9034,20-Mar,62.6,14427045000.0,1429144000,45,19.3,0.0,0.0
9036,20-Mar,83.1,12603859000.0,652758000,15,24.69,0.0,0.0
9037,20-Mar,49.9,122000000000.0,10190000000,70,21.34,10.0,10.0
9039,20-Mar,70.3,101000000000.0,11184000000,60,12.61,3.0,10.0
9041,20-Mar,19.9,1190000000000.0,49380000000,50,46.32,0.0,9.0
9042,20-Mar,36.4,763000000000.0,95170000000,50,20.09,0.0,9.0
9044,20-Mar,26.4,228000000000.0,35223000000,32.5,16.34,1.0,10.0
9045,20-Mar,34.1,317000000000.0,31123000000,35,18.64,0.0,10.0
9046,20-Mar,20.9,22751000000.0,2083000000,-,-,0.0,9.0
9048,20-Mar,34.7,623000000000.0,47363000000,25,18.69,0.0,9.0
9049,20-Mar,33.7,12494000000.0,832000000,20,19.7,0.0,10.0
9051,20-Mar,23.1,16193778000.0,441589000,12.5,28.23,0.0,8.0
9052,20-Mar,41.1,51633000000.0,4146000000,30,23.13,1.0,9.0
9055,20-Mar,58.9,101000000000.0,4118000000,20,42.32,1.0,4.0
9057,20-Mar,54.8,34001000000.0,2345000000,45,15.94,2.0,3.0
9058,20-Mar,63.7,163000000000.0,7566000000,104,20.04,10.0,10.0
9059,20-Mar,44.6,43736000000.0,1807000000,24,24.81,0.0,4.0
9060,20-Mar,29,52767949000.0,1113430000,80,17.88,0.0,9.0
9062,20-Mar,35.5,2080000000000.0,59224000000,155,86.96,0.0,10.0
9063,20-Mar,41,42398251000.0,1445676000,70,12.65,0.0,1.0
9064,20-Mar,50.4,1630000000000.0,44701000000,41,51.21,1.0,2.0
9065,20-Mar,48.7,569000000000.0,40374000000,105,25.98,0.0,0.0
9066,20-Mar,48.9,197000000000.0,3528000000,56,41,3.0,9.0
9067,20-Mar,55.6,50680000000.0,1059000000,8,25.52,0.0,7.0
9068,20-Mar,63,123000000000.0,8877000000,70,17.32,5.0,6.0
9069,20-Mar,35.1,570000000000.0,20656000000,26,32.84,1.0,9.0
9070,20-Mar,48.9,138000000000.0,6824000000,100,21.96,6.0,6.0
9072,20-Mar,64.8,200000000000.0,20890000000,76,28.81,3.0,3.0
9073,20-Mar,45.3,9052033000.0,114727000,6,15.78,1.0,1.0
9074,20-Mar,57.8,34326000000.0,1303000000,80,23.68,0.0,2.0
9075,20-Mar,56.3,293000000000.0,20541000000,50,21.33,1.0,9.0
9076,20-Mar,65.1,626000000000.0,29439000000,39,25.24,2.0,2.0
9078,20-Mar,58.7,48999000000.0,974000000,18,9.17,0.0,10.0
9081,20-Mar,35.8,113000000000.0,5329000000,40,25.49,0.0,10.0
9082,20-Mar,38.3,16026000000.0,63000000,12,8.03,0.0,3.0
9083,20-Mar,76.6,45076000000.0,2043000000,35,21.15,0.0,9.0
9086,20-Mar,26.5,672000000000.0,34356000000,43,21.68,10.0,10.0
9087,20-Mar,60.1,7622464000.0,169390000,50,50.49,0.0,2.0
9090,20-Mar,54.4,98348739000.0,7194083000,10.95,26.75,0.0,0.0
9099,20-Mar,48.5,111000000000.0,4856000000,22,16.32,1.0,3.0
9101,20-Mar,23.9,1670000000000.0,38696000000,40,16.34,0.0,0.0
9104,20-Mar,24.5,1160000000000.0,23779000000,65,20.16,2.0,3.0
9107,20-Mar,11.3,735000000000.0,6840000000,-,-,0.0,3.0
9110,20-Mar,36.7,148000000000.0,7040000000,80,43.59,0.0,0.0
9115,20-Mar,10.3,43881284000.0,5444852000,5,10.46,0.0,5.0
9119,20-Mar,31.7,89179000000.0,3976000000,12,41.9,1.0,7.0
9127,20-Mar,37.8,5156697000.0,-243193000,-,-,1.0,2.0
9130,20-Mar,20.5,12505182000.0,1556010000,20,7.28,0.0,0.0
9142,20-Mar,49.9,433000000000.0,49406000000,93,49.79,0.0,3.0
9143,20-Mar,49.7,1170000000000.0,75447000000,22,30.22,7.0,7.0
9171,20-Mar,27.4,45991000000.0,437792000,6,35.13,0.0,9.0
9179,20-Mar,56.2,44337187000.0,1913115000,120,25.7,0.0,3.0
9193,20-Mar,76.1,11825622000.0,170162000,20,82.62,1.0,1.0
9201,20-Mar,51.2,1390000000000.0,1.01E+11,55,79.18,0.0,0.0
9202,20-Mar,41.4,1970000000000.0,60806000000,-,90.78,0.0,0.0
9206,20-Mar,22.9,40416000000.0,3000000,-,-,0.0,0.0
9232,20-Mar,27.3,54142000000.0,3547000000,25,10.37,1.0,2.0
9233,20-Sep,55.3,30120012000.0,2073872000,24,12.33,1.0,8.0
9262,20-Jul,77.7,8832415000.0,934511000,-,-,0.0,1.0
9263,20-Apr,23.8,27338403000.0,-212234000,-,-,0.0,1.0
9264,20-Aug,29.8,6104774000.0,219853000,38,45.72,0.0,3.0
9265,20-May,32.4,64658509000.0,560526000,54,23.32,1.0,1.0
9267,20-Jun,33.3,124000000000.0,4341730000,25,13.77,1.0,1.0
9268,20-Mar,39.2,26520752000.0,1319769000,48,36.56,1.0,1.0
9270,20-Aug,43.8,37932651000.0,631316000,25,146.15,0.0,0.0
9273,20-Jun,65.1,16034276000.0,2329819000,17,13.62,2.0,4.0
9274,20-Mar,24.9,381000000000.0,1850000000,10,60.55,1.0,9.0
9275,20-Feb,28.3,32962986000.0,1664879000,34,30.74,0.0,0.0
9278,20-Mar,30.7,84389000000.0,1428000000,6,108.33,1.0,1.0
9279,20-Oct,45.2,10982335000.0,461265000,10,131.77,0.0,0.0
9301,20-Mar,60.5,229000000000.0,12195000000,60,43.94,2.0,10.0
9302,20-Mar,20.8,241000000000.0,11808000000,37.5,9.7,2.0,2.0
9303,20-Mar,51.9,192000000000.0,11101000000,47,44.27,6.0,9.0
9304,20-Mar,44,66831000000.0,3906000000,50,25.89,1.0,1.0
9305,20-Mar,35,54759000000.0,3285000000,50,29.1,0.0,9.0
9306,20-Mar,48.1,29661645000.0,1272369000,8,29.35,3.0,10.0
9307,20-Mar,56.5,10266498000.0,1204616000,7.5,13.16,0.0,2.0
9308,20-Mar,35.8,21787000000.0,-884000000,6,146.25,0.0,0.0
9310,20-Mar,48.5,102000000000.0,3337000000,10,21.13,0.0,9.0
9311,20-Mar,34.9,44894318000.0,1730389000,120,27.29,0.0,9.0
9312,20-Mar,43.7,47702000000.0,1900000000,50,22.96,0.0,10.0
9313,20-Nov,58,4918000000.0,773000000,16,20.12,0.0,5.0
9318,20-Mar,76.1,1055381000.0,-522392000,-,-,0.0,6.0
9319,20-Mar,79.6,26475000000.0,1587810000,22.5,35.37,0.0,0.0
9322,20-Mar,51.7,23922088000.0,542428000,12,37.97,0.0,1.0
9324,20-Mar,53.1,46649000000.0,3470000000,23,20.29,2.0,10.0
9325,20-Mar,46.1,10638390000.0,349266000,-,35.29,0.0,0.0
9351,20-Mar,52.5,34731000000.0,1457000000,50,30.83,0.0,8.0
9353,20-Mar,59.1,4627236000.0,224748000,20,6.4,0.0,5.0
9355,20-Mar,39.3,16803000000.0,497241000,30,81.75,0.0,9.0
9358,20-Mar,73.8,54271941000.0,2836849000,12,21.42,0.0,4.0
9360,20-Mar,22.8,14653000000.0,322887000,12.5,22.98,0.0,9.0
9361,20-Jun,41.8,13206583000.0,735717000,35,14.57,0.0,4.0
9362,20-Mar,22.6,13982000000.0,272000000,50,36.02,0.0,0.0
9363,20-Mar,55.9,7410713000.0,-12679000,-,-,0.0,0.0
9364,20-Mar,83.9,279000000000.0,24679000000,46,29.73,8.0,9.0
9365,20-Mar,30.4,14484000000.0,11146000,30,86.25,0.0,2.0
9366,20-Mar,43.2,16420601000.0,831704000,26,32.65,2.0,2.0
9367,20-Mar,52.2,23106092000.0,873710000,14,17.67,4.0,10.0
9368,20-Mar,52.3,54309000000.0,2555155000,38,25.49,2.0,10.0
9369,20-Nov,34.3,171000000000.0,2601000000,46,78.43,7.0,9.0
9375,20-Mar,30.1,545000000000.0,19714000000,30,45.7,1.0,9.0
9376,20-Sep,89.1,2347587000.0,-267054000,-,-,0.0,9.0
9377,20-Mar,63.8,14742940000.0,1422221000,13,39.16,0.0,0.0
9380,20-Mar,41.5,42005812000.0,442589000,5,51.39,0.0,0.0
9381,20-Feb,54.9,45003847000.0,1575983000,36,58.42,0.0,4.0
9385,20-Mar,29.8,19115844000.0,628171000,20,32.22,3.0,9.0
9401,20-Mar,73.9,357000000000.0,13103000000,30,17.35,9.0,9.0
9404,20-Mar,80,427000000000.0,43111000000,35,28.93,1.0,4.0
9405,20-Mar,56.8,82937000000.0,3388000000,18,48.46,1.0,1.0
9408,20-Mar,66.9,22565503000.0,1548175000,7.5,6.31,0.0,0.0
9409,20-Mar,78.5,294000000000.0,12565000000,40,20.35,0.0,7.0
9412,20-Mar,60.3,140000000000.0,15263000000,18,44.45,0.0,9.0
9413,20-Mar,66,145000000000.0,5128000000,40,43.67,0.0,0.0
9414,20-Aug,87.7,11394190000.0,2189709000,20,23.89,5.0,5.0
9417,20-Jun,76.4,5958661000.0,-239750000,8,240.84,0.0,0.0
9418,20-Aug,18.6,193000000000.0,10883000000,8,6.11,0.0,0.0
9421,20-Jun,51.1,14491005000.0,205788000,10,195.34,0.0,5.0
9422,20-Mar,48.3,209000000000.0,10330000000,60,38.34,0.0,1.0
9423,20-Mar,47.4,1752670000.0,78432000,1.6,53.66,2.0,2.0
9428,20-Mar,30.2,42934000000.0,2021000000,17,18.6,2.0,5.0
9432,20-Mar,39.4,11900000000000.0,1.56E+12,95,41.49,0.0,0.0
9433,20-Mar,45.8,5240000000000.0,1.03E+12,115,40.17,5.0,5.0
9434,20-Mar,10.2,4860000000000.0,9.12E+11,85,84.01,2.0,2.0
9435,20-Mar,29.4,525000000000.0,73004000000,402,34.55,7.0,7.0
9436,20-Mar,81.9,68051000000.0,13966000000,145,37.65,6.0,6.0
9437,20-Mar,69.7,4650000000000.0,8.55E+11,120,64.36,6.0,10.0
9438,20-Sep,62.7,26082051000.0,2507205000,16,172.98,0.0,6.0
9439,20-Jun,32.6,1718479000.0,-66633000,-,-,1.0,2.0
9444,20-Apr,15.8,21325991000.0,268464000,20,68.44,0.0,4.0
9445,20-Mar,13.3,21279932000.0,1002177000,17,-,1.0,5.0
9446,20-Sep,12.1,15314794000.0,1504253000,25,33.32,0.0,9.0
9450,20-Jun,38.8,7424440000.0,1234824000,3.5,9.82,0.0,2.0
9466,20-Mar,66.8,9372784000.0,738156000,18,67.15,0.0,5.0
9467,20-Mar,80.7,5631353000.0,1461998000,-,-,0.0,1.0
9468,20-Mar,43.3,205000000000.0,8087000000,30,15.62,0.0,4.0
9470,20-Sep,34.6,144000000000.0,5075000000,50,32.36,0.0,0.0
9474,20-Mar,57.1,59771000000.0,3300000000,25,48.96,6.0,10.0
9475,20-Mar,80.8,8073765000.0,-68667000,-,0.44,0.0,0.0
9476,20-Sep,77,3009588000.0,5817000,8,-,0.0,7.0
9478,20-Mar,53.4,6038000000.0,450000000,1.4,15.05,0.0,6.0
9479,20-Mar,60.3,13507129000.0,431694000,2.5,26.4,2.0,2.0
9501,20-Mar,24.3,6240000000000.0,2.12E+11,-,-,0.0,7.0
9502,20-Mar,34.4,3070000000000.0,1.31E+11,50,23.14,5.0,5.0
9503,20-Mar,21,3180000000000.0,2.07E+11,50,34.37,3.0,6.0
9504,20-Mar,19.7,1350000000000.0,48170000000,50,19.11,0.0,10.0
9505,20-Mar,20.2,628000000000.0,29461000000,10,0.27,1.0,2.0
9506,20-Mar,18.3,2250000000000.0,1.16E+11,40,31.66,0.0,8.0
9507,20-Mar,23.6,733000000000.0,31288000000,30,34.24,0.0,7.0
9508,20-Mar,12.3,2010000000000.0,63813000000,35,-,5.0,7.0
9509,20-Mar,12,748000000000.0,42415000000,10,19.45,0.0,7.0
9511,20-Mar,37.7,204000000000.0,10326000000,57.14,46.37,0.0,10.0
9513,20-Mar,28.8,914000000000.0,83638000000,75,32.47,0.0,10.0
9514,20-Jun,38.7,12218000000.0,2927000000,8,9.85,1.0,5.0
9517,20-Mar,19.8,88639000000.0,9246000000,18,13.49,0.0,6.0
9519,20-Mar,12.5,19449000000.0,7153000000,-,-,0.0,1.0
9531,20-Mar,45.2,1930000000000.0,1.02E+11,60,64.2,0.0,10.0
9532,20-Mar,46.6,1370000000000.0,83792000000,50,49.75,0.0,10.0
9533,20-Mar,57.2,486000000000.0,21351000000,55,35.84,0.0,10.0
9534,20-Mar,32.2,126000000000.0,4606277000,50,21.15,2.0,10.0
9535,20-Mar,46,82268000000.0,2971000000,9,26.8,1.0,4.0
9536,20-Mar,19.9,204000000000.0,7562000000,70,55.31,0.0,8.0
9537,20-Mar,75,51554254000.0,1544444000,80,33.3,0.0,5.0
9551,20-Mar,41.4,129000000000.0,8223000000,35.5,28.31,2.0,5.0
9600,20-Mar,51.5,31097421000.0,2501617000,43,39.47,8.0,8.0
9601,20-Feb,46.5,97479000000.0,4604000000,30,17.11,0.0,1.0
9602,20-Feb,76.7,263000000000.0,52857000000,55,22.12,1.0,6.0
9603,20-Oct,17.8,430000000000.0,-31129000000,-,-,1.0,9.0
9605,20-Mar,57.9,141000000000.0,22003000000,70,7.94,0.0,9.0
9613,20-Mar,35,2270000000000.0,1.31E+11,18,32.67,1.0,9.0
9616,20-Mar,38.7,170000000000.0,11205000000,45,26.45,7.0,9.0
9619,20-Mar,24.7,98715000000.0,6877000000,46,22.21,2.0,9.0
9624,20-Sep,57.6,30954000000.0,3149000000,58,23.99,3.0,4.0
9625,20-Mar,64.5,16589632000.0,1208967000,30,14.4,0.0,0.0
9627,20-Apr,57.3,293000000000.0,16068000000,55,21.22,1.0,9.0
9628,20-Mar,85.7,21281066000.0,3091815000,31,18.28,0.0,0.0
9629,20-Mar,58.7,14266104000.0,2781719000,54,11.35,1.0,5.0
9632,20-Jan,81.3,27211572000.0,4090597000,340,15.37,3.0,3.0
9633,20-Mar,56.5,17218262000.0,173605000,10,151.62,0.0,8.0
9635,20-Mar,59.2,1512716000.0,5885000,-,-,0.0,9.0
9636,20-Jan,35.7,3882383000.0,222196000,10,21.5,0.0,8.0
9637,20-Jan,36.2,8934814000.0,892985000,32.5,14.32,1.0,2.0
9639,20-Mar,56.4,45754000000.0,7285000000,120,11.91,2.0,2.0
9640,20-Mar,65.5,23560971000.0,3449424000,85,110.53,0.0,3.0
9641,20-Sep,47.9,18177000000.0,1498431000,7,31.14,0.0,9.0
9644,20-Mar,83.9,9394430000.0,987880000,43,51.94,7.0,9.0
9647,20-Nov,30.8,6613000000.0,323000000,30,10.08,0.0,8.0
9651,20-May,83.2,7770659000.0,727893000,26,45.38,1.0,1.0
9658,20-Mar,55.1,28351168000.0,2130057000,27.5,19.96,8.0,9.0
9661,20-Feb,43.9,3742952000.0,297646000,5,28.47,0.0,10.0
9663,20-Mar,89.5,29018000000.0,3536000000,60,43.85,2.0,9.0
9671,20-Mar,43.4,22238357000.0,3122632000,50,18.14,0.0,3.0
9675,20-Mar,28.1,25993000000.0,141000000,20,-,0.0,5.0
9678,20-Oct,39.6,179000000000.0,14250000000,65,29.59,4.0,9.0
9679,20-Sep,41.2,4718772000.0,-143733000,50,40.9,0.0,9.0
9681,20-Jan,35.7,91557000000.0,11728000000,19,18.46,1.0,1.0
9682,20-Mar,78,94618831000.0,10674075000,55,31.76,6.0,8.0
9684,20-Mar,73.1,261000000000.0,32759000000,54,26.24,0.0,0.0
9685,20-Mar,41.1,4708724000.0,204494000,-,-,0.0,9.0
9686,20-Mar,69.8,24842789000.0,1079239000,30,36.59,2.0,2.0
9687,20-Mar,72.8,17274000000.0,1613000000,55,51.52,0.0,0.0
9691,20-Mar,52.9,15846553000.0,1272889000,33,7.3,0.0,7.0
9692,20-Jan,75.3,51868569000.0,5933750000,40,33.59,4.0,9.0
9695,20-Mar,0.3,3732868000.0,-48775000,-,-,,
9696,20-Mar,31.6,17592341000.0,1407796000,16,46.68,0.0,5.0
9697,20-Mar,69.5,81591000000.0,22827000000,45,26.77,4.0,10.0
9698,20-Mar,68.5,14624000000.0,1044000000,35,28.32,3.0,3.0
9699,20-Sep,44.4,151000000000.0,11371000000,77,30.19,0.0,8.0
9701,20-Mar,36.5,11504107000.0,148000000,10,30.88,0.0,3.0
9706,20-Mar,31.2,250000000000.0,9892000000,32,71.31,2.0,8.0
9707,20-Mar,29.7,57432528000.0,3071120000,22,74.38,2.0,9.0
9708,20-Mar,76.2,54558000000.0,3160000000,16,41.93,1.0,7.0
9709,20-Mar,54.1,22408241000.0,896860000,24,19.51,1.0,3.0
9713,20-Mar,32,37601000000.0,-257000000,-,0,0.0,9.0
9715,20-Mar,51.5,312000000000.0,10689000000,46,21.79,2.0,2.0
9716,20-Feb,52.7,144000000000.0,11086000000,32,37.1,8.0,10.0
9717,20-Nov,81.6,17452000000.0,2066000000,80,34.7,0.0,9.0
9719,20-Mar,55.2,385000000000.0,42326000000,130,41.6,8.0,10.0
9720,20-Nov,23.7,3060000000.0,-885000000,-,-,0.0,2.0
9723,20-Mar,11.4,9625986000.0,89636000,3,-,0.0,0.0
9728,20-Mar,67.2,106000000000.0,6854352000,50,20.2,0.0,4.0
9729,20-Mar,70.5,121000000000.0,7908000000,30,20.51,0.0,4.0
9733,20-Mar,28.6,45182142000.0,4575711000,130,39.31,0.0,9.0
9734,20-Jan,51.1,3388126000.0,67577000,5,63.04,0.0,0.0
9735,20-Mar,57,1060000000000.0,1.43E+11,170,41.65,7.0,9.0
9739,20-Mar,70,38273000000.0,3860000000,30,18.14,2.0,2.0
9740,20-Feb,45.5,67814081000.0,4261101000,40,20.35,2.0,3.0
9742,20-Mar,71.9,42278000000.0,2903000000,40,34.56,4.0,4.0
9743,20-Jan,60.5,81678822000.0,5677659000,42,48.4,8.0,10.0
9744,20-Mar,57.2,101000000000.0,12926000000,202,61.7,5.0,5.0
9746,20-Sep,78.9,67814000000.0,11381000000,120,37.22,5.0,9.0
9753,20-Mar,50.7,17456323000.0,784982000,15,36.83,1.0,9.0
9757,20-Dec,82.4,25027000000.0,4982000000,45,61.19,9.0,9.0
9759,20-Mar,82.5,65063982000.0,9545414000,46,57.27,0.0,0.0
9760,20-Mar,67.6,7183775000.0,-1286892000,15,-,0.0,2.0
9761,20-Mar,40.3,14439831000.0,348200000,60,51.99,0.0,1.0
9763,20-Mar,41.3,21402000000.0,669000000,70,25.48,1.0,8.0
9765,20-May,62.1,15202709000.0,1144501000,14,38.74,1.0,9.0
9766,20-Mar,64,263000000000.0,30972000000,45,70.3,4.0,4.0
9767,20-Mar,32.2,8084551000.0,70898000,-,0.38,0.0,0.0
9768,20-Dec,68.5,20014000000.0,2168000000,30,15.92,1.0,8.0
9769,20-Mar,46,10920843000.0,1486242000,60,71.54,0.0,3.0
9776,20-Mar,73.3,17659084000.0,944942000,10,6.48,0.0,0.0
9778,20-Feb,52.2,3448020000.0,295235000,120,91.91,0.0,10.0
9780,20-Mar,55,23337175000.0,553545000,50,10.83,0.0,9.0
9782,20-Mar,71.4,27146872000.0,1663385000,22,10.44,3.0,8.0
9783,20-Mar,32.7,449000000000.0,21266000000,50,76.59,0.0,0.0
9787,20-Feb,57.6,309000000000.0,16001000000,65,34.18,9.0,9.0
9788,20-Mar,42.6,88222000000.0,2118000000,22,153.5,1.0,1.0
9790,20-Mar,74.1,12454000000.0,4534000000,45,25.78,6.0,9.0
9791,20-Mar,43.7,36846567000.0,2051806000,20,15.08,0.0,10.0
9792,20-Mar,22.4,298000000000.0,12162835000,40,63.46,2.0,10.0
9793,20-Feb,76,54088000000.0,10865000000,56,29.74,8.0,10.0
9795,20-Sep,80.9,10927597000.0,1929641000,40,47.93,5.0,5.0
9797,20-Jun,47.9,16503531000.0,1624305000,30,11.54,3.0,8.0
9799,20-Mar,77.9,12055951000.0,1178714000,39,36.57,4.0,10.0
9810,20-Mar,27.6,2480000000000.0,32088000000,200,35.05,0.0,0.0
9812,20-May,0.4,35634121000.0,-375056000,-,-,0.0,1.0
9816,20-Mar,41.9,13276092000.0,256174000,3,16.54,0.0,9.0
9818,20-Mar,61.7,18535213000.0,840064000,18,15.28,1.0,7.0
9820,20-Mar,71.7,3264673000.0,518280000,40,12.43,0.0,9.0
9823,20-Sep,46.3,124000000000.0,4747000000,48,14.73,1.0,9.0
9824,20-Oct,59.8,74288000000.0,3124000000,70,14.38,6.0,9.0
9828,20-Mar,41.9,43435373000.0,1971452000,15,90.6,2.0,2.0
9829,20-Jan,24.5,17536944000.0,90357000,-,-,0.0,4.0
9831,20-Mar,54.6,1610000000000.0,38326000000,10,42.97,0.0,0.0
9832,20-Mar,69,221000000000.0,7585000000,60,128.21,0.0,4.0
9835,20-Feb,29.7,42375560000.0,291491000,10,92.83,0.0,5.0
9837,20-Nov,73.1,40727000000.0,856000000,18,155.89,1.0,1.0
9842,20-Feb,69.7,113000000000.0,9575000000,30,25.09,0.0,3.0
9843,20-Feb,82,642000000000.0,1.07E+11,108,16.36,10.0,10.0
9845,20-Mar,59,50768000000.0,3421000000,13,13.29,7.0,9.0
9846,20-Feb,43.9,68117022000.0,1903571000,5,9.04,1.0,9.0
9849,20-Mar,39.6,15748604000.0,154281000,50,32.08,0.0,10.0
9850,20-Mar,36.9,38971000000.0,-251469000,-,-,0.0,0.0
9852,20-Mar,39.4,147000000000.0,828000000,100,47.56,0.0,9.0
9853,20-Mar,82.3,8045000000.0,414362000,14,167.57,0.0,9.0
9854,20-Mar,88.2,15429000000.0,52000000,-,-,0.0,0.0
9856,20-Mar,63.5,99984000000.0,5430000000,37,33.73,0.0,9.0
9857,20-Mar,41.9,37682312000.0,1709295000,37,20.78,1.0,1.0
9861,20-Feb,37.9,216000000000.0,3926000000,20,181.07,0.0,10.0
9867,20-Mar,46.6,24213392000.0,1067209000,50,6.51,0.0,0.0
9869,20-Sep,33.8,1100000000000.0,11574000000,66,24.8,3.0,9.0
9872,20-Nov,46.9,53762000000.0,525000000,25,31.02,1.0,1.0
9873,20-Mar,57.4,79634000000.0,4785000000,50,73.12,0.0,7.0
9876,20-Feb,61.7,17130242000.0,-595905000,-,-,0.0,9.0
9878,20-Mar,8.9,6620345000.0,-379823000,-,-,0.0,5.0
9880,20-Mar,55.5,31161788000.0,1670377000,40,50.29,0.0,10.0
9882,20-Mar,76.9,141000000000.0,10093000000,46,23.9,10.0,10.0
9885,20-Mar,87.1,15671000000.0,239000000,10,216.44,0.0,0.0
9887,20-Mar,58.7,107000000000.0,5079631000,24,17.56,0.0,2.0
